"","op_name","rated","turns","victory_status","winner","pace_type","W1","B1","W_First5","B_First5","Rating_WB","opening_strategy","WOE_Opening_Name"
"1708","ENGLISH OPENING","TRUE",74,"MATE","BLACK","BLITZ","c4","g6","c4_Nc3_Qc2_e3_Bd3","g6_Bg7_e6_Ne7_b6",1.06630500301386,"NO_DEFENSE",0.204938515247314
"1709","ENGLISH OPENING","TRUE",45,"RESIGN","WHITE","BLITZ","Nf3","Nf6","Nf3_g3_Bg2_O-O_c4","Nf6_g6_Bg7_c5_Nc6",0.82223202470225,"NO_DEFENSE",0.204938515247314
"1710","ENGLISH OPENING","TRUE",118,"OUTOFTIME","BLACK","BLITZ","c4","e5","c4_Nc3_g3_Bg2_bxc3","e5_Nf6_Bb4_Bxc3_d6",1.05290659699543,"NO_DEFENSE",0.204938515247314
"1711","ENGLISH OPENING","TRUE",84,"RESIGN","WHITE","BLITZ","c4","e5","c4_Nc3_g3_Bg2_e3","e5_Nc6_Nf6_b6_Bb7",1.05558949297495,"NO_DEFENSE",0.204938515247314
"1712","ENGLISH OPENING","TRUE",57,"MATE","WHITE","BLITZ","c4","Nf6","c4_g3_Bg2_Nc3_cxd5","Nf6_e6_c6_d5_cxd5",1.02393617021277,"DEFENSE",0.204938515247314
"1713","ENGLISH OPENING","TRUE",83,"RESIGN","WHITE","BLITZ","c4","e5","c4_e4_Nc3_d3_Nf3","e5_Nf6_Bb4_O-O_d6",0.938144329896907,"NO_DEFENSE",0.204938515247314
"1714","ENGLISH OPENING","TRUE",47,"MATE","WHITE","STANDARD","Nf3","Nf6","Nf3_c4_d4_e3_Bd3","Nf6_Nc6_Ne4_e5_Nf6",1.35095137420719,"DEFENSE",0.204938515247314
"1715","ENGLISH OPENING","TRUE",56,"RESIGN","BLACK","BLITZ","c4","Nf6","c4_f3_Qa4_a3_b4","Nf6_e5_Nc6_d6_Bd7",0.94,"DEFENSE",0.204938515247314
"1716","ENGLISH OPENING","TRUE",42,"RESIGN","BLACK","BLITZ","c4","Nc6","c4_Nc3_e4_d4_Nf3","Nc6_e6_a6_h6_Nge7",1.07313019390582,"NO_DEFENSE",0.204938515247314
"1717","ENGLISH OPENING","TRUE",148,"MATE","BLACK","BLITZ","c4","c5","c4_Nc3_g3_Bg2_cxd5","c5_Nf6_e6_d5_exd5",1.09480449919657,"NO_DEFENSE",0.204938515247314
"1718","ENGLISH OPENING","TRUE",49,"RESIGN","WHITE","BLITZ","c4","e5","c4_Nc3_Nf3_d4_Nxd4","e5_d6_h6_exd4_c5",1.04451733833177,"NO_DEFENSE",0.204938515247314
"1719","ENGLISH OPENING","TRUE",35,"RESIGN","WHITE","STANDARD","c4","d5","c4_e3_Qf3_Nc3_Qg3","d5_Nf6_e5_Bg4_d4",0.903267136450993,"DEFENSE",0.204938515247314
"1720","ENGLISH OPENING","TRUE",128,"MATE","BLACK","STANDARD","c4","e5","c4_Nc3_Nf3_e3_d4","e5_Qf6_d6_Nc6_exd4",0.891849529780564,"NO_DEFENSE",0.204938515247314
"1721","ENGLISH OPENING","TRUE",8,"MATE","BLACK","BLITZ","c4","e5","c4_Nc3_g3_Bg2_","e5_Bc5_Qf6_Qxf2#_",1.18175074183976,"NO_DEFENSE",0.204938515247314
"1722","ENGLISH OPENING","TRUE",68,"RESIGN","BLACK","STANDARD","c4","d5","c4_cxd5_Nc3_g3_Bg2","d5_Qxd5_Qd8_Nf6_c6",0.953688745288099,"DEFENSE",0.204938515247314
"1723","ENGLISH OPENING","FALSE",84,"MATE","BLACK","BLITZ","c4","e5","c4_b4_a3_f4_e3","e5_Nc6_Nf6_exf4_fxe3",1.1441647597254,"NO_DEFENSE",0.204938515247314
"1724","ENGLISH OPENING","TRUE",107,"MATE","WHITE","BLITZ","c4","Nf6","c4_g3_Bg2_Nc3_d3","Nf6_g6_Bg7_c6_d5",0.994252873563218,"DEFENSE",0.204938515247314
"1725","ENGLISH OPENING","TRUE",52,"RESIGN","WHITE","STANDARD","c4","e5","c4_Nc3_Ne4_Qb3_e3","e5_Bb4_d6_Nc6_Bf5",0.822,"NO_DEFENSE",0.204938515247314
"1726","ENGLISH OPENING","TRUE",41,"MATE","WHITE","BLITZ","c4","e5","c4_f3_Nc3_e3_d4","e5_Nf6_Nc6_d6_exd4",0.921340131099782,"NO_DEFENSE",0.204938515247314
"1727","ENGLISH OPENING","TRUE",25,"MATE","WHITE","BLITZ","c4","d5","c4_Nc3_e3_Nf3_Ne5+","d5_Bf5_Kd7_Kc6_Kb6",1.09344385832705,"DEFENSE",0.204938515247314
"1728","ENGLISH OPENING","TRUE",19,"RESIGN","WHITE","BLITZ","c4","e5","c4_Nc3_g3_Bg2_Nf3","e5_Nc6_Nf6_Bc5_O-O",1.04034810126582,"NO_DEFENSE",0.204938515247314
"1729","ENGLISH OPENING","FALSE",85,"RESIGN","WHITE","STANDARD","c4","c5","c4_Nc3_Nf3_d4_Nxd4","c5_Nc6_g6_cxd4_Bg7",0.732779677576942,"NO_DEFENSE",0.204938515247314
"1730","ENGLISH OPENING","TRUE",149,"RESIGN","WHITE","BLITZ","c4","Nf6","c4_g3_Bg2_Nc3_d3","Nf6_e5_Be7_O-O_Nc6",0.980759493670886,"DEFENSE",0.204938515247314
"1731","ENGLISH OPENING","TRUE",57,"RESIGN","WHITE","STANDARD","c4","e5","c4_Nc3_Nf3_Nd5+_d3","e5_Ke7_Nc6_Ke8_f6",0.930832356389215,"NO_DEFENSE",0.204938515247314
"1732","ENGLISH OPENING","FALSE",31,"RESIGN","WHITE","STANDARD","Nf3","Nf6","Nf3_c4_Nc3_g3_Bg2","Nf6_g6_Bg7_d6_O-O",1.06390639063906,"DEFENSE",0.204938515247314
"1733","ENGLISH OPENING","TRUE",93,"RESIGN","WHITE","STANDARD","Nf3","Nf6","Nf3_c4_b3_Bb2_g3","Nf6_c5_Nc6_e6_g6",0.989506820566632,"DEFENSE",0.204938515247314
"1734","ENGLISH OPENING","TRUE",34,"RESIGN","WHITE","BLITZ","c4","e6","c4_Nc3_g3_bxc3_d4","e6_Bb4_Bxc3_c6_d5",1.02809364548495,"DEFENSE",0.204938515247314
"1735","ENGLISH OPENING","TRUE",56,"RESIGN","BLACK","BLITZ","c4","Nf6","c4_Nc3_g3_Bg2_Nf3","Nf6_c5_b6_Nc6_Bb7",0.941427050053248,"NO_DEFENSE",0.204938515247314
"1736","ENGLISH OPENING","FALSE",18,"RESIGN","WHITE","STANDARD","c4","d5","c4_d3_Qa4+_Qxc4_Nf3","d5_dxc4_Nc6_e6_Nf6",0.825729244577412,"DEFENSE",0.204938515247314
"1737","ENGLISH OPENING","TRUE",97,"MATE","WHITE","BLITZ","c4","e5","c4_g3_Bg2_e3_Nc3","e5_Bc5_Qf6_c6_d5",1.49166666666667,"NO_DEFENSE",0.204938515247314
"1738","ENGLISH OPENING","TRUE",109,"MATE","WHITE","BLITZ","c4","c6","c4_d3_Nf3_a3_d4","c6_Nf6_d5_dxc4_Bf5",1.12835249042146,"NO_DEFENSE",0.204938515247314
"1739","ENGLISH OPENING","TRUE",42,"RESIGN","BLACK","BLITZ","c4","e5","c4_Nc3_g3_Bg2_cxd5","e5_Bc5_Nf6_d5_c6",1.05357142857143,"NO_DEFENSE",0.204938515247314
"1740","ENGLISH OPENING","FALSE",39,"RESIGN","WHITE","STANDARD","c4","e5","c4_g3_Nc3_Bg2_e3","e5_Nf6_Bc5_O-O_d6",1,"NO_DEFENSE",0.204938515247314
"1741","ENGLISH OPENING","FALSE",58,"MATE","BLACK","BLITZ","e4","e5","e4_c4_d4_h4_h5","e5_Nc6_Nxd4_Be7_h6",1.11275964391691,"NO_DEFENSE",0.204938515247314
"1742","ENGLISH OPENING","TRUE",41,"RESIGN","WHITE","BLITZ","c4","e5","c4_Nc3_g3_Bg2_e4","e5_Nf6_Bc5_Nc6_d6",1.03616878767582,"NO_DEFENSE",0.204938515247314
"1743","ENGLISH OPENING","TRUE",51,"RESIGN","WHITE","BLITZ","c4","Nf6","c4_g3_Bg2_Nc3_d3","Nf6_g6_Bg7_d6_Nc6",1.07276239536381,"DEFENSE",0.204938515247314
"1744","ENGLISH OPENING","TRUE",90,"OUTOFTIME","BLACK","BLITZ","c4","c5","c4_g3_Bg2_Nc3_Nf3","c5_Nc6_Nf6_g6_Bg7",0.967611336032389,"NO_DEFENSE",0.204938515247314
"1745","ENGLISH OPENING","TRUE",47,"RESIGN","WHITE","STANDARD","c4","e5","c4_g3_Bg2_Nc3_Nf3","e5_d6_Nc6_Nf6_Bg4",1.04903225806452,"NO_DEFENSE",0.204938515247314
"1746","ENGLISH OPENING","TRUE",51,"RESIGN","WHITE","BLITZ","c4","d5","c4_cxd5_Nc3_d4_Bd2","d5_Qxd5_Qc5_Qa5_Nc6",1.04487179487179,"DEFENSE",0.204938515247314
"1747","ENGLISH OPENING","TRUE",61,"MATE","WHITE","BLITZ","c4","b6","c4_d4_Nc3_c5_Nf3","b6_Bb7_e6_bxc5_Nf6",1.02450229709035,"NO_DEFENSE",0.204938515247314
"1748","ENGLISH OPENING","TRUE",73,"MATE","WHITE","BLITZ","c4","e5","c4_Nc3_g3_d3_Bg2","e5_c6_f5_Bb4_Bxc3+",1.80057526366251,"NO_DEFENSE",0.204938515247314
"1749","ENGLISH OPENING","TRUE",90,"RESIGN","BLACK","BLITZ","c4","e5","c4_Qb3_Qd3_Nc3_a4","e5_Nc6_Nf6_d6_g6",0.754525706010138,"NO_DEFENSE",0.204938515247314
"1750","ENGLISH OPENING","TRUE",52,"OUTOFTIME","BLACK","BLITZ","c4","d5","c4_cxd5_Nc3_d4_Bd2","d5_Qxd5_Qa5_Bf5_c6",0.970909090909091,"DEFENSE",0.204938515247314
"1751","ENGLISH OPENING","TRUE",55,"RESIGN","WHITE","BLITZ","c4","d5","c4_cxd5_Nc3_g3_Bg2","d5_Qxd5_Qd8_e5_Nf6",1.0311510031679,"DEFENSE",0.204938515247314
"1752","ENGLISH OPENING","TRUE",96,"RESIGN","BLACK","BLITZ","c4","e5","c4_Nc3_Nf3_e3_d4","e5_Nf6_Nc6_Bc5_exd4",1.14460511679644,"NO_DEFENSE",0.204938515247314
"1753","ENGLISH OPENING","TRUE",77,"RESIGN","WHITE","BLITZ","c4","e5","c4_Nc3_d3_e3_a3","e5_Bc5_Qf6_Nc6_Nge7",1.09897360703812,"NO_DEFENSE",0.204938515247314
"1754","ENGLISH OPENING","TRUE",71,"MATE","WHITE","STANDARD","c4","e5","c4_g3_Bg2_cxd5_Nc3","e5_c6_d5_cxd5_Nf6",1.05536529680365,"NO_DEFENSE",0.204938515247314
"1755","ENGLISH OPENING","FALSE",83,"RESIGN","WHITE","BLITZ","c4","Nf6","c4_Nf3_g3_Bg2_O-O","Nf6_g6_Bg7_d6_O-O",0.986203090507726,"DEFENSE",0.204938515247314
"1756","ENGLISH OPENING","FALSE",86,"RESIGN","BLACK","STANDARD","Nf3","Nf6","Nf3_c4_b3_Bb2_g3","Nf6_g6_Bg7_O-O_b6",0.995901639344262,"DEFENSE",0.204938515247314
"1757","ENGLISH OPENING","TRUE",30,"RESIGN","BLACK","STANDARD","c4","e5","c4_Nc3_g3_cxd5_Bg2","e5_Nf6_d5_Nxd5_Be6",1.00727032385988,"NO_DEFENSE",0.204938515247314
"1758","ENGLISH OPENING","TRUE",60,"RESIGN","BLACK","BLITZ","c4","Nf6","c4_Nc3_g3_Bg2_d3","Nf6_g6_c6_Bg7_O-O",0.893176470588235,"DEFENSE",0.204938515247314
"1759","ENGLISH OPENING","TRUE",55,"MATE","WHITE","BLITZ","c4","e5","c4_Nc3_d3_e3_a3","e5_Nf6_Bb4_O-O_Be7",1.06128133704735,"NO_DEFENSE",0.204938515247314
"1760","ENGLISH OPENING","TRUE",54,"RESIGN","BLACK","STANDARD","c4","Nf6","c4_Nc3_e3_d4_g3","Nf6_g6_Bg7_O-O_c6",1.08867667121419,"DEFENSE",0.204938515247314
"1761","ENGLISH OPENING","TRUE",53,"RESIGN","WHITE","STANDARD","c4","e5","c4_g3_Bg2_Nc3_e3","e5_g6_Bg7_Nc6_d6",0.882028112449799,"NO_DEFENSE",0.204938515247314
"1762","ENGLISH OPENING","FALSE",46,"RESIGN","BLACK","BLITZ","c4","c6","c4_g3_Bg2_Nf3_c5","c6_f6_a6_b5_e5",0.914666666666667,"NO_DEFENSE",0.204938515247314
"1763","ENGLISH OPENING","TRUE",44,"MATE","BLACK","BLITZ","c4","e5","c4_Nc3_Nf3_d4_Nxd4","e5_Nf6_Nc6_exd4_Bb4",0.910683012259194,"NO_DEFENSE",0.204938515247314
"1764","ENGLISH OPENING","TRUE",46,"RESIGN","BLACK","STANDARD","c4","e5","c4_Nf3_Ne5_Nc3_e3","e5_e4_f5_a5_a4",0.942142298670837,"NO_DEFENSE",0.204938515247314
"1765","ENGLISH OPENING","TRUE",48,"RESIGN","BLACK","BLITZ","c4","e5","c4_g3_cxd5_Nf3_Nc3","e5_d5_Qxd5_Nc6_Qd8",1.00550206327373,"NO_DEFENSE",0.204938515247314
"1766","ENGLISH OPENING","TRUE",13,"RESIGN","WHITE","BLITZ","c4","d5","c4_cxd5_Nc3_d4_e4","d5_Qxd5_Qc4_Nf6_Bg4",1.20756646216769,"DEFENSE",0.204938515247314
"1767","ENGLISH OPENING","FALSE",78,"RESIGN","WHITE","BLITZ","c4","Nf6","c4_Nc3_cxd5_e4_d4","Nf6_d5_Nxd5_Nf6_e5",0.977198697068404,"DEFENSE",0.204938515247314
"1768","ENGLISH OPENING","TRUE",21,"RESIGN","WHITE","BLITZ","c4","Nc6","c4_g3_Bg2_Nc3_e3","Nc6_e5_Nf6_Bc5_d6",1.00100654252642,"NO_DEFENSE",0.204938515247314
"1769","ENGLISH OPENING","TRUE",106,"RESIGN","WHITE","BLITZ","c4","c5","c4_Nc3_g3_Bg2_e3","c5_Nc6_g6_Bg7_e5",0.966861598440546,"NO_DEFENSE",0.204938515247314
"1770","ENGLISH OPENING","TRUE",50,"RESIGN","BLACK","BLITZ","c4","e5","c4_g3_Nf3_Nxe5_Nd3","e5_Nf6_c6_Bc5_Bb6",0.584837545126354,"NO_DEFENSE",0.204938515247314
"1771","ENGLISH OPENING","TRUE",59,"RESIGN","WHITE","BLITZ","c4","e5","c4_g3_b3_Bb2_Bg2","e5_Nf6_Nc6_d5_Be6",1.05154164749195,"NO_DEFENSE",0.204938515247314
"1772","ENGLISH OPENING","TRUE",75,"RESIGN","WHITE","BLITZ","c4","e5","c4_d4_Qxd4_Qe4+_Nf3","e5_exd4_Nc6_Be7_Nf6",0.953500801710315,"NO_DEFENSE",0.204938515247314
"1773","ENGLISH OPENING","FALSE",73,"RESIGN","WHITE","STANDARD","c4","e5","c4_Nc3_g3_Bg2_e3","e5_a6_h6_Bc5_Nf6",1,"NO_DEFENSE",0.204938515247314
"1774","ENGLISH OPENING","TRUE",62,"RESIGN","BLACK","BLITZ","c4","Nf6","c4_Nc3_g3_Bg2_d3","Nf6_e6_g6_Bg7_c6",1.02432283029298,"DEFENSE",0.204938515247314
"1775","ENGLISH OPENING","TRUE",53,"OUTOFTIME","WHITE","BLITZ","c4","Nf6","c4_Nc3_g3_Bg2_e3","Nf6_c5_Nc6_e6_d5",1.02551020408163,"NO_DEFENSE",0.204938515247314
"1776","ENGLISH OPENING","FALSE",80,"RESIGN","WHITE","STANDARD","c4","e5","c4_d3_Nf3_g3_Bg2","e5_Nc6_d6_Bg4_Qd7",0.893388921977368,"NO_DEFENSE",0.204938515247314
"1777","ENGLISH OPENING","TRUE",69,"RESIGN","WHITE","BLITZ","e4","e5","e4_c4_d3_Nf3_h3","e5_d6_b6_Nf6_Be7",0.838842975206612,"NO_DEFENSE",0.204938515247314
"1778","ENGLISH OPENING","TRUE",129,"MATE","WHITE","BLITZ","c4","c5","c4_Nc3_g3_Bg2_e4","c5_Nc6_b6_Bb7_Nd4",1.02470741222367,"NO_DEFENSE",0.204938515247314
"1779","ENGLISH OPENING","TRUE",60,"RESIGN","BLACK","STANDARD","c4","c5","c4_Nf3_g3_Bg2_O-O","c5_g6_Bg7_Nf6_d6",1.01212789415656,"NO_DEFENSE",0.204938515247314
"1780","ENGLISH OPENING","TRUE",83,"OUTOFTIME","WHITE","STANDARD","c4","Nf6","c4_e3_h3_Qc2_Be2","Nf6_e6_d5_c5_Nc6",0.96271186440678,"DEFENSE",0.204938515247314
"1781","ENGLISH OPENING","TRUE",18,"OUTOFTIME","BLACK","BLITZ","c4","Nf6","c4_Nc3_e4_c5_Nf3","Nf6_e5_g6_Bxc5_Nc6",0.937024221453287,"NO_DEFENSE",0.204938515247314
"1782","ENGLISH OPENING","TRUE",126,"OUTOFTIME","BLACK","BLITZ","c4","e5","c4_Nf3_Nc3_Nxe4_Nxf6+","e5_Nc6_e4_Nf6_Qxf6",0.915954415954416,"NO_DEFENSE",0.204938515247314
"1783","ENGLISH OPENING","TRUE",109,"MATE","WHITE","BLITZ","c4","c5","c4_g3_Bg2_Nc3_e3","c5_Nf6_Nc6_e6_Be7",0.992957746478873,"NO_DEFENSE",0.204938515247314
"1784","ENGLISH OPENING","TRUE",111,"RESIGN","WHITE","BLITZ","Nf3","d5","Nf3_c4_g3_Bg2_d3","d5_Nf6_c5_d4_Nc6",0.916248746238716,"DEFENSE",0.204938515247314
"1785","ENGLISH OPENING","TRUE",26,"RESIGN","BLACK","BLITZ","c4","e6","c4_Nc3_g3_Bg2_Qa4","e6_d6_b6_c6_Qc7",0.976882430647292,"DEFENSE",0.204938515247314
"1786","ENGLISH OPENING","FALSE",46,"RESIGN","BLACK","BLITZ","e4","e5","e4_c4_Nf3_d3_Qa4+","e5_Bc5_d6_Bg4_Nd7",0.853333333333333,"NO_DEFENSE",0.204938515247314
"1787","ENGLISH OPENING","TRUE",69,"RESIGN","WHITE","BLITZ","c4","e6","c4_Nc3_Nf3_h3_d4","e6_f5_g5_Bh6_Nf6",1.17586460632818,"DEFENSE",0.204938515247314
"1788","ENGLISH OPENING","TRUE",55,"RESIGN","WHITE","BLITZ","c4","c5","c4_Nc3_g3_Bg2_e3","c5_Nc6_e5_Nf6_Be7",1.04801239029427,"NO_DEFENSE",0.204938515247314
"1789","ENGLISH OPENING","FALSE",21,"RESIGN","WHITE","BLITZ","c4","Nc6","c4_g3_Bg2_Nf3_Ng5","Nc6_e5_Nge7_e4_d5",1.1112676056338,"NO_DEFENSE",0.204938515247314
"1790","ENGLISH OPENING","TRUE",28,"RESIGN","BLACK","BLITZ","c4","e5","c4_Nc3_a4_g3_Bg2","e5_c6_a5_f6_Bb4",0.970358814352574,"NO_DEFENSE",0.204938515247314
"1791","ENGLISH OPENING","TRUE",145,"RESIGN","WHITE","STANDARD","c4","e5","c4_Nc3_e3_d4_d5","e5_Nc6_Nf6_d6_Nb4",1.05964368706429,"NO_DEFENSE",0.204938515247314
"1792","ENGLISH OPENING","FALSE",57,"RESIGN","WHITE","BLITZ","c4","c5","c4_Nc3_g3_Bg2_Nf3","c5_Nc6_d6_g6_Bg7",0.66283694211224,"NO_DEFENSE",0.204938515247314
"1793","ENGLISH OPENING","TRUE",101,"MATE","WHITE","STANDARD","c4","e5","c4_g3_Bg2_cxd5_Nc3","e5_Nf6_d5_Nxd5_Be6",1.06560773480663,"NO_DEFENSE",0.204938515247314
"1794","ENGLISH OPENING","TRUE",45,"RESIGN","WHITE","STANDARD","c4","e5","c4_Nc3_Nf3_d4_Nxd4","e5_Nf6_Nc6_exd4_Nxd4",0.971745711402624,"NO_DEFENSE",0.204938515247314
"1795","ENGLISH OPENING","TRUE",132,"MATE","BLACK","BLITZ","c4","a5","c4_Nc3_Nxa4_g3_Nf3","a5_a4_b6_Bb7_Bc6",1.00865265760198,"NO_DEFENSE",0.204938515247314
"1796","ENGLISH OPENING","TRUE",57,"OUTOFTIME","WHITE","STANDARD","c4","c5","c4_Nc3_g3_Bg2_e3","c5_Nc6_g6_Bg7_Nh6",1.02300109529025,"NO_DEFENSE",0.204938515247314
"1797","ENGLISH OPENING","TRUE",75,"RESIGN","WHITE","BLITZ","c4","Nf6","c4_g3_Bg2_Nc3_d4","Nf6_g6_Bg7_O-O_c6",1.01818181818182,"DEFENSE",0.204938515247314
"1798","ENGLISH OPENING","TRUE",62,"RESIGN","BLACK","BLITZ","Nf3","Nf6","Nf3_c4_d4_Qxd4_Qd1","Nf6_c5_cxd4_Nc6_e5",0.983240223463687,"NO_DEFENSE",0.204938515247314
"1799","ENGLISH OPENING","TRUE",7,"RESIGN","WHITE","BLITZ","c4","e5","c4_Nc3_Nf3_e3_","e5_Nf6_Nc6__",1.11045655375552,"NO_DEFENSE",0.204938515247314
"1800","ENGLISH OPENING","TRUE",43,"RESIGN","WHITE","BLITZ","c4","e5","c4_g3_Bg2_d4_Qxd4","e5_Nf6_c6_exd4_d5",1.02419882275997,"NO_DEFENSE",0.204938515247314
"1801","ENGLISH OPENING","TRUE",93,"MATE","WHITE","BLITZ","c4","c5","c4_Nf3_e3_d4_exd4","c5_d6_Nf6_cxd4_Nc6",1.22529644268775,"NO_DEFENSE",0.204938515247314
"1802","ENGLISH OPENING","TRUE",18,"RESIGN","BLACK","BLITZ","c4","e5","c4_d3_Nc3_cxd5_Nf3","e5_Nf6_d5_Nxd5_Nxc3",1.10199714693295,"NO_DEFENSE",0.204938515247314
"1803","ENGLISH OPENING","TRUE",59,"RESIGN","WHITE","BLITZ","c4","e5","c4_b3_Bb2_g3_cxd5","e5_Nf6_Nc6_d5_Qxd5",1.03828032979976,"NO_DEFENSE",0.204938515247314
"1804","ENGLISH OPENING","FALSE",38,"RESIGN","BLACK","BLITZ","Nf3","Nf6","Nf3_c4_Nc3_d4_Nxd4","Nf6_c5_g6_cxd4_Bg7",1.22326125073057,"DEFENSE",0.204938515247314
"1805","ENGLISH OPENING","TRUE",26,"RESIGN","WHITE","STANDARD","c4","c5","c4_Nf3_Nc3_e3_d4","c5_Nf6_d5_dxc4_cxd4",0.847040737893928,"NO_DEFENSE",0.204938515247314
"1806","ENGLISH OPENING","TRUE",86,"OUTOFTIME","BLACK","STANDARD","c4","e5","c4_g3_Bg2_Nc3_d3","e5_Nf6_Bc5_c6_Ng4",0.962459194776931,"NO_DEFENSE",0.204938515247314
"1807","ENGLISH OPENING","TRUE",51,"RESIGN","WHITE","BLITZ","c4","Nf6","c4_Nf3_Nc3_e3_Qc2","Nf6_c5_Nc6_e5_d6",1.001679731243,"NO_DEFENSE",0.204938515247314
"1808","ENGLISH OPENING","TRUE",47,"MATE","WHITE","STANDARD","c4","e5","c4_g3_Bg2_Nc3_d3","e5_Nc6_Bc5_a6_Qf6",1.00057306590258,"NO_DEFENSE",0.204938515247314
"1809","ENGLISH OPENING","FALSE",89,"RESIGN","WHITE","STANDARD","c4","Nf6","c4_Nc3_Nf3_e4_Be2","Nf6_g6_Bg7_d6_O-O",0.811249323958897,"DEFENSE",0.204938515247314
"1810","ENGLISH OPENING","FALSE",74,"MATE","BLACK","STANDARD","c4","e5","c4_Nc3_d3_Bd2_a3","e5_Nf6_Bb4_Nc6_Bxc3",0.736,"NO_DEFENSE",0.204938515247314
"1811","ENGLISH OPENING","TRUE",33,"RESIGN","WHITE","STANDARD","c4","c5","c4_Nc3_Nf3_e3_d4","c5_Nf6_d6_Nc6_cxd4",1.17518248175182,"NO_DEFENSE",0.204938515247314
"1812","ENGLISH OPENING","TRUE",77,"MATE","WHITE","BLITZ","Nf3","c5","Nf3_g3_Bg2_O-O_c4","c5_Nc6_g6_Bg7_Nf6",0.942112240388864,"NO_DEFENSE",0.204938515247314
"1813","ENGLISH OPENING","TRUE",54,"RESIGN","BLACK","BLITZ","c4","f5","c4_g3_Bg2_e3_Ne2","f5_Nf6_g6_Bg7_Kf8",0.981829980532122,"DEFENSE",0.204938515247314
"1814","ENGLISH OPENING","FALSE",50,"RESIGN","WHITE","STANDARD","c4","g6","c4_Nc3_d3_d4_d5","g6_d6_Bg7_Nf6_O-O",0.736,"NO_DEFENSE",0.204938515247314
"1815","ENGLISH OPENING","FALSE",34,"MATE","BLACK","BLITZ","c4","e5","c4_b3_Ba3_Bxf8_Na3","e5_Nc6_Nf6_Kxf8_d5",0.849420849420849,"NO_DEFENSE",0.204938515247314
"1816","ENGLISH OPENING","FALSE",10,"MATE","BLACK","BLITZ","c4","e5","c4_Nc3_Na4_h3_b3","e5_Bc5_d6_Qf6_Qxf2#",0.886001181334908,"NO_DEFENSE",0.204938515247314
"1817","ENGLISH OPENING","TRUE",101,"RESIGN","WHITE","BLITZ","c4","e5","c4_Nc3_g3_Bg2_bxc3","e5_Nf6_Bb4_Bxc3_O-O",0.99873257287706,"NO_DEFENSE",0.204938515247314
"1818","ENGLISH OPENING","TRUE",16,"RESIGN","WHITE","STANDARD","c4","e5","c4_Nc3_Nd5_a3_Nf3","e5_Bb4_a5_Bc5_c6",1.15137614678899,"NO_DEFENSE",0.204938515247314
"1819","ENGLISH OPENING","TRUE",131,"OUTOFTIME","WHITE","BLITZ","c4","Nf6","c4_Nc3_Nf3_g3_Bg2","Nf6_g6_Bg7_O-O_d5",1.12166780587833,"DEFENSE",0.204938515247314
"1820","ENGLISH OPENING","TRUE",85,"MATE","WHITE","BLITZ","c4","e5","c4_Nc3_g3_Bg2_e3","e5_c6_Bc5_Qb6_Nf6",1.00133333333333,"NO_DEFENSE",0.204938515247314
"1821","ENGLISH OPENING","FALSE",50,"RESIGN","WHITE","BLITZ","c4","Nc6","c4_Nc3_a3_e3_cxb5","Nc6_e5_a6_b5_axb5",1.10782865583456,"NO_DEFENSE",0.204938515247314
"1822","ENGLISH OPENING","TRUE",77,"MATE","WHITE","BLITZ","c4","e6","c4_d3_Bd2_a3_Bxa5","e6_Bb4+_c5_Ba5_Qxa5+",1.01652892561983,"DEFENSE",0.204938515247314
"1823","ENGLISH OPENING","TRUE",22,"RESIGN","BLACK","STANDARD","c4","e5","c4_e4_Qb3_Bd3_Nf3","e5_Bb4_c5_a5_a4",0.801324503311258,"NO_DEFENSE",0.204938515247314
"1824","ENGLISH OPENING","TRUE",78,"OUTOFTIME","BLACK","BLITZ","c4","d5","c4_cxd5_dxc6_Nf3_Nc3","d5_c6_Nxc6_e5_Bc5",0.973633748801534,"DEFENSE",0.204938515247314
"1825","ENGLISH OPENING","FALSE",66,"MATE","BLACK","STANDARD","c4","Nc6","c4_Nc3_e4_a3_Nf3","Nc6_Nf6_e5_g6_Bg7",0.938263665594855,"NO_DEFENSE",0.204938515247314
"1826","ENGLISH OPENING","FALSE",67,"RESIGN","WHITE","STANDARD","c4","c5","c4_Nc3_Nf3_g3_Bg2","c5_Nc6_Nf6_Nd4_g6",0.802568218298555,"NO_DEFENSE",0.204938515247314
"1827","ENGLISH OPENING","TRUE",39,"RESIGN","WHITE","BLITZ","c4","e5","c4_g3_e3_Ne2_Bg2","e5_Nf6_Bc5_Bb6_O-O",0.92964824120603,"NO_DEFENSE",0.204938515247314
"1828","ENGLISH OPENING","TRUE",41,"RESIGN","WHITE","BLITZ","c4","g6","c4_Nc3_Nf3_d4_e4","g6_Bg7_d6_Nd7_a6",1.23177366702938,"NO_DEFENSE",0.204938515247314
"1829","ENGLISH OPENING","TRUE",61,"RESIGN","WHITE","STANDARD","c4","b6","c4_d4_d5_Nc3_a3","b6_c5_d6_Na6_Bb7",1.19916724496877,"NO_DEFENSE",0.204938515247314
"1830","ENGLISH OPENING","FALSE",42,"MATE","BLACK","BLITZ","c4","e5","c4_Nc3_g3_Bg2_e3","e5_Nf6_Nc6_Bb4_Bxc3",1.0229434806939,"NO_DEFENSE",0.204938515247314
