"","rated","turns","victory_status","winner","opening_name","pace_type","W1","B1","W_First5","B_First5","Rating_WB"
"724",TRUE,63,"MATE","WHITE","PIRC DEFENSE #2","BLITZ","d4","d6","d4_e4_Nc3_dxe5_Qxd8+","d6_Nf6_e5_dxe5_Kxd8",1.220448878
"725",TRUE,86,"RESIGN","BLACK","FOUR KNIGHTS GAME: SPANISH VARIATION |  RUBINSTEIN VARIATION","BLITZ","e4","Nf6","e4_Nc3_Nf3_Bb5_Bc4","Nf6_e5_Nc6_Nd4_Nxf3+",0.94585726
"726",TRUE,99,"RESIGN","WHITE","MODERN DEFENSE: AVERBAKH SYSTEM |  KOTOV VARIATION","BLITZ","d4","g6","d4_c4_Nc3_e4_d5","g6_Bg7_d6_Nc6_Nd4",1.098960687
"727",TRUE,36,"RESIGN","BLACK","QUEEN'S PAWN GAME: MASON ATTACK","BLITZ","d4","d5","d4_Bf4_e3_c3_Nd2","d5_Nf6_c5_Nc6_e6",0.929896907
"729",TRUE,112,"RESIGN","BLACK","SYSTEM: DOUBLE DUCK FORMATION","BLITZ","d4","d5","d4_f4_Nf3_e3_Be2","d5_f5_Nf6_c6_e6",0.912019827
"730",TRUE,39,"RESIGN","WHITE","QUEEN'S GAMBIT DECLINED: TRADITIONAL VARIATION","BLITZ","d4","d5","d4_Nf3_c4_Bg5_Bxf6","d5_e6_Nf6_Be7_Bxf6",1.169811321
"731",TRUE,28,"RESIGN","BLACK","QUEEN'S PAWN GAME","BLITZ","d4","d5","d4_c3_dxc5_Qd3_Qd4","d5_c5_e5_e4_Nc6",0.86252588
"732",TRUE,65,"RESIGN","WHITE","KING'S INDIAN DEFENSE","BLITZ","d4","Nf6","d4_c4_Nc3_Bg5_Bxf6","Nf6_g6_Bg7_O-O_Bxf6",1.104032997
"733",TRUE,21,"RESIGN","BLACK","QUEEN'S PAWN GAME: MASON ATTACK","BLITZ","d4","d5","d4_Bf4_e3_c4_Nc3","d5_Nf6_Bf5_e6_c5",0.950416667
"734",TRUE,98,"RESIGN","BLACK","RUY LOPEZ: MORPHY DEFENSE |  TARRASCH VARIATION","BLITZ","e4","Nf6","e4_Nc3_Nf3_Bb5_Ba4","Nf6_e5_Nc6_a6_b5",0.840634126
"735",TRUE,31,"RESIGN","BLACK","MODERN DEFENSE: STANDARD LINE","BLITZ","e4","g6","e4_d4_Nc3_Bf4_Nb5","g6_Bg7_e6_b6_d6",1.040116703
"736",TRUE,68,"RESIGN","BLACK","RUY LOPEZ: STEINITZ DEFENSE","BLITZ","e4","e5","e4_Nf3_Bb5_d4_Ba4","e5_Nc6_d6_a6_b5",0.973577236
"737",TRUE,42,"RESIGN","WHITE","QUEEN'S GAMBIT DECLINED: NORMAL DEFENSE","BLITZ","d4","d5","d4_c4_Nc3_e3_Nf3","d5_e6_Nf6_Be7_O-O",1.023823705
"738",TRUE,42,"MATE","BLACK","SICILIAN DEFENSE: LOEWENTHAL VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nf5","c5_Nc6_cxd4_e5_d5",1.011377246
"739",TRUE,59,"RESIGN","WHITE","SICILIAN DEFENSE: SMITH-MORRA GAMBIT #2","BLITZ","e4","c5","e4_d4_Bd3_Nf3_O-O","c5_cxd4_Nc6_e5_Nf6",0.982951205
"740",TRUE,80,"RESIGN","BLACK","SICILIAN DEFENSE: NAJDORF VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_Nf6_a6",0.881435257
"741",TRUE,31,"RESIGN","BLACK","SICILIAN DEFENSE: OLD SICILIAN","BLITZ","e4","c5","e4_Nf3_Bc4_d4_Nxd4","c5_Nc6_e6_cxd4_Qa5+",1.004711425
"742",TRUE,107,"OUTOFTIME","WHITE","QUEEN'S GAMBIT DECLINED: TRADITIONAL VARIATION","BLITZ","d4","d5","d4_c4_Nf3_Bg5_Nc3","d5_e6_Nf6_Be7_O-O",0.982527665
"743",TRUE,18,"RESIGN","BLACK","SICILIAN DEFENSE: FRENCH VARIATION |  NORMAL","BULLET","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_e6_cxd4_Nf6_Qc7",1.002901915
"744",TRUE,72,"MATE","BLACK","SICILIAN DEFENSE: OLD SICILIAN","BLITZ","e4","c5","e4_Nf3_Bc4_d3_c3","c5_Nc6_e5_Nf6_a6",0.958696917
"745",FALSE,45,"RESIGN","WHITE","PHILIDOR DEFENSE: EXCHANGE VARIATION #2","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Nc3","e5_d6_exd4_Be7_c6",0.973937677
"746",TRUE,66,"RESIGN","BLACK","QUEEN'S PAWN GAME: CHIGORIN VARIATION","STANDARD","d4","d5","d4_Nf3_e3_Nc3_Be2","d5_Nc6_Nf6_Bg4_e6",0.96374269
"747",TRUE,93,"RESIGN","WHITE","BLACKMAR-DIEMER GAMBIT","BLITZ","d4","d5","d4_e4_Bb5+_Nc3_Nxb5","d5_dxe4_Bd7_Bxb5_a6",0.984901278
"748",TRUE,90,"RESIGN","BLACK","SCOTCH GAME: PAULSEN ATTACK","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Be3","e5_Nc6_exd4_Bc5_Qf6",0.979638009
"749",TRUE,23,"RESIGN","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_Nc3","e5_Nc6_h6_Nf6_Bb4",1.053448276
"750",TRUE,118,"OUTOFTIME","BLACK","QUEEN'S PAWN GAME #2","BLITZ","d4","d5","d4_e3_a3_c4_exd4","d5_Nc6_e5_exd4_dxc4",0.824985607
"752",TRUE,23,"RESIGN","WHITE","SICILIAN DEFENSE: LOEWENTHAL VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nf5","c5_Nc6_cxd4_e5_Bc5",1.072897196
"753",TRUE,91,"MATE","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","STANDARD","e4","e5","e4_Nf3_Bc4_O-O_Re1","e5_Nc6_h6_Nf6_Bc5",1.032549729
"754",TRUE,56,"MATE","BLACK","VAN'T KRUIJS OPENING","BLITZ","e3","e5","e3_b3_d3_Bd2_Nxd2","e5_d5_Bb4+_Bxd2+_Nc6",0.945229682
"755",TRUE,71,"MATE","WHITE","FRENCH DEFENSE: NORMAL VARIATION","BLITZ","e4","e6","e4_d4_Nf3_Bd3_O-O","e6_b6_d6_a6_h6",1.047737136
"756",TRUE,80,"RESIGN","BLACK","THREE KNIGHTS OPENING #2","BLITZ","e4","e5","e4_Nf3_Nc3_Bc4_Ng5","e5_Nc6_Bb4_Nf6_O-O",1.012492564
"757",TRUE,33,"RESIGN","WHITE","SICILIAN DEFENSE: LOEWENTHAL VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nb5","c5_Nc6_cxd4_e5_Bb4+",0.924528302
"758",TRUE,84,"OUTOFTIME","BLACK","FRENCH DEFENSE: NORMAL VARIATION","BLITZ","e4","e6","e4_d4_Nf3_Nc3_e5","e6_b6_Bb7_Nf6_Nd5",1.004708652
"759",TRUE,51,"RESIGN","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","BLITZ","e4","e5","e4_Nf3_Bc4_c3_O-O","e5_Nc6_h6_Bc5_Nf6",0.842807425
"760",TRUE,47,"RESIGN","BLACK","RUY LOPEZ","BLITZ","e4","e5","e4_Nf3_Bb5_O-O_d3","e5_Nc6_Qf6_Bc5_h6",1.001154068
"761",TRUE,74,"RESIGN","BLACK","SICILIAN DEFENSE: KAN VARIATION |  KNIGHT VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_e6_cxd4_a6_Bb4",0.968350916
"762",TRUE,77,"RESIGN","BLACK","SCOTCH GAME","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Qxd4","e5_Nc6_exd4_Nxd4_d6",1.071676301
"763",TRUE,54,"RESIGN","BLACK","RUY LOPEZ: STEINITZ DEFENSE","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6+_O-O","e5_Nc6_d6_bxc6_Nf6",0.99185573
"764",TRUE,75,"OUTOFTIME","WHITE","NIMZOWITSCH DEFENSE: KENNEDY VARIATION |  LINKSSPRINGER VARIATION","BLITZ","e4","Nc6","e4_d4_d5_a3_Nc3","Nc6_e5_Nb4_Qh4_Na6",0.995920746
"765",TRUE,89,"OUTOFTIME","WHITE","PHILIDOR DEFENSE #3","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_d4","e5_d6_h6_Be7_exd4",0.928219178
"766",TRUE,62,"RESIGN","BLACK","KING'S PAWN GAME: LEONARDIS VARIATION","BLITZ","e4","e5","e4_d3_Nf3_Bg5_Bh4","e5_Nc6_Nf6_h6_Be7",0.9804038
"767",TRUE,49,"RESIGN","WHITE","SICILIAN DEFENSE","BLITZ","e4","c5","e4_d3_Nf3_Be3_Nc3","c5_Nc6_d6_e5_Nf6",1.006489676
"768",TRUE,67,"RESIGN","WHITE","PHILIDOR DEFENSE #3","BLITZ","e4","e5","e4_Nf3_Bc4_Bxe6_O-O","e5_d6_Be6_fxe6_Nc6",0.98019802
"769",TRUE,43,"RESIGN","WHITE","QUEEN'S PAWN GAME: CHIGORIN VARIATION","BLITZ","d4","d5","d4_Nf3_e3_Be2_Bxf3","d5_Nc6_Bg4_Bxf3_e5",1.032902468
"770",TRUE,70,"RESIGN","BLACK","SICILIAN DEFENSE: ACCELERATED DRAGON |  MAROCZY BIND","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_c4","c5_Nc6_cxd4_g6_Bg7",1.00234055
"771",TRUE,28,"RESIGN","BLACK","SICILIAN DEFENSE: OPEN #3","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Bb5","c5_Nc6_cxd4_d6_Bd7",0.994232987
"772",TRUE,16,"RESIGN","BLACK","SICILIAN DEFENSE: OLD SICILIAN","BLITZ","e4","c5","e4_Nf3_Bc4_d4_Nxd4","c5_Nc6_e6_cxd4_Qb6",0.919234857
"773",FALSE,47,"RESIGN","WHITE","ENGLISH DEFENSE #2","STANDARD","d4","b6","d4_e4_Bd3_Nc3_Nf3","b6_Bb7_e6_Be7_d6",1.296666667
"774",TRUE,52,"MATE","BLACK","OWEN DEFENSE","BLITZ","e4","b6","e4_Bc4_d3_Nf3_Bg5","b6_Bb7_e6_d6_Be7",0.939072107
"775",TRUE,43,"RESIGN","WHITE","ZUKERTORT OPENING: SICILIAN INVITATION","BLITZ","Nf3","c5","Nf3_g3_Bg2_d3_b3","c5_d6_Nf6_g6_Bg7",1.003393665
"776",TRUE,78,"RESIGN","BLACK","OWEN DEFENSE","BLITZ","e4","b6","e4_Nf3_Nc3_d4_Bd2","b6_Bb7_e6_Bb4_Bxc3",0.972159091
"777",FALSE,75,"RESIGN","WHITE","KING'S INDIAN ATTACK","BLITZ","Nf3","d5","Nf3_g3_Bg2_d3_Nbd2","d5_Nf6_Bf5_e6_Bc5",1.141374838
"778",TRUE,105,"MATE","WHITE","NIMZO-LARSEN ATTACK: CLASSICAL VARIATION","BLITZ","b3","d5","b3_Bb2_e3_Bb5_f4","d5_Nc6_e5_Bd6_exf4",1.06463642
"779",TRUE,103,"OUTOFTIME","WHITE","VAN'T KRUIJS OPENING","BLITZ","e3","e5","e3_d3_c3_Nd2_h3","e5_d5_Nc6_Nf6_Bc5",1.056860321
"780",TRUE,35,"RESIGN","BLACK","RUY LOPEZ: CLASSICAL VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_O-O_a3","e5_Nc6_Bc5_d6_Nf6",0.85182889
"781",TRUE,45,"MATE","WHITE","PIRC DEFENSE #3","BLITZ","e4","d6","e4_d4_Nc3_Bf4_Nf3","d6_Nf6_g6_Bg7_Nh5",1.041585445
"783",FALSE,108,"RESIGN","BLACK","SICILIAN DEFENSE: NAJDORF VARIATION |  ENGLISH ATTACK","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_Nf6_a6",0.988599349
"784",FALSE,154,"RESIGN","BLACK","QUEEN'S PAWN GAME: COLLE SYSTEM |  ANTI-COLLE","STANDARD","d4","d5","d4_Nf3_e3_Bd3_Qxd3","d5_Nf6_Bf5_Bxd3_c6",0.830313015
"785",FALSE,21,"RESIGN","WHITE","CARO-KANN DEFENSE: EXCHANGE VARIATION","STANDARD","e4","c6","e4_d4_exd5_Nf3_Bf4","c6_d5_cxd5_Nf6_Bf5",0.993995633
"786",FALSE,48,"MATE","BLACK","CARO-KANN DEFENSE: ADVANCE VARIATION |  VAN DER WIEL ATTACK","STANDARD","e4","c6","e4_d4_e5_Nc3_Bd3","c6_d5_Bf5_e6_Bg6",1.006040637
"787",FALSE,66,"MATE","BLACK","BLACKMAR-DIEMER GAMBIT #2","BLITZ","d4","d5","d4_Nc3_e4_Bb5+_Bg5","d5_Nf6_dxe4_c6_cxb5",0.823723229
"788",FALSE,80,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MODERN VARIATION","BLITZ","e4","d5","e4_exd5_d4_dxc6_Nf3","d5_Nf6_c6_Nxc6_Bg4",1.000549451
"789",FALSE,62,"RESIGN","WHITE","CARO-KANN DEFENSE: EXCHANGE VARIATION |  RUBINSTEIN VARIATION","STANDARD","e4","c6","e4_d4_exd5_Bd3_c3","c6_d5_cxd5_Nc6_Nf6",0.823723229
"790",FALSE,120,"MATE","BLACK","CARO-KANN DEFENSE: EXCHANGE VARIATION |  RUBINSTEIN VARIATION","BLITZ","e4","c6","e4_d4_exd5_Bd3_c3","c6_d5_cxd5_Nc6_Nf6",1.030752334
"791",TRUE,38,"RESIGN","WHITE","CARO-KANN DEFENSE: TWO KNIGHTS ATTACK |  MINDENO VARIATION |  RETREAT LINE","STANDARD","e4","c6","e4_Nc3_Nf3_h3_exd5","c6_d5_Bg4_Bh5_cxd5",1.039344262
"792",FALSE,61,"OUTOFTIME","WHITE","SCOTCH GAME: SCHMIDT VARIATION","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Nxc6","e5_Nc6_exd4_Nf6_bxc6",1.395881007
"793",FALSE,28,"RESIGN","BLACK","CARO-KANN DEFENSE: BREYER VARIATION","BLITZ","e4","c6","e4_d3_Nd2_Ngf3_d4","c6_d5_e5_Bd6_exd4",0.996721311
"794",FALSE,99,"RESIGN","WHITE","CARO-KANN DEFENSE: ADVANCE VARIATION","STANDARD","e4","c6","e4_d4_e5_Bf4_Nf3","c6_d5_Bf5_Nd7_e6",0.840390879
"795",TRUE,49,"RESIGN","BLACK","FRENCH DEFENSE: NORMAL VARIATION","STANDARD","e4","e6","e4_d4_c4_Nc3_Bd3","e6_b6_Bb7_Bb4_Nf6",1.073988439
"796",TRUE,44,"RESIGN","BLACK","SCANDINAVIAN DEFENSE: PANOV TRANSFER","BLITZ","e4","d5","e4_exd5_c4_dxc6_b3","d5_Nf6_c6_Nxc6_e5",1.024932249
"797",TRUE,55,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MODERN VARIATION #2","STANDARD","e4","d5","e4_exd5_Nc3_Nxd5_d4","d5_Nf6_Nxd5_Qxd5_Nc6",1.010775862
"798",TRUE,92,"RESIGN","BLACK","SCOTCH GAME: CLASSICAL VARIATION","STANDARD","e4","e5","e4_Nf3_d4_Nxd4_Be3","e5_Nc6_exd4_Bc5_Bb6",0.991502921
"799",TRUE,27,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","BLITZ","e4","d5","e4_exd5_Nf3_Be2_h3","d5_Qxd5_Bg4_h5_Bxf3",1.286404417
"800",TRUE,98,"RESIGN","BLACK","SLAV DEFENSE #2","STANDARD","d4","d5","d4_c4_Nc3_Bg5_Nf3","d5_c6_Nf6_Bf5_e6",1.038357645
"801",TRUE,24,"MATE","BLACK","CARO-KANN DEFENSE: ACCELERATED PANOV ATTACK #2","STANDARD","e4","c6","e4_c4_exd5_cxd5_Nc3","c6_d5_cxd5_Qxd5_Qg5",0.979989468
"802",TRUE,4,"MATE","BLACK","BIRD OPENING","BLITZ","f4","e6","f4_g4___","e6_Qh4#___",0.820526599
"803",TRUE,16,"RESIGN","BLACK","SCANDINAVIAN DEFENSE: MARSHALL VARIATION","STANDARD","e4","d5","e4_exd5_d4_Nf3_c4","d5_Nf6_Nxd5_Nc6_Nb6",1.106007067
"804",FALSE,85,"RESIGN","WHITE","SICILIAN DEFENSE: SOZIN ATTACK |  FLANK VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_Nf6_a6",0.985309549
"805",TRUE,70,"MATE","BLACK","SCANDINAVIAN DEFENSE: MODERN VARIATION #2","STANDARD","e4","d5","e4_exd5_Bb5+_Bxd7+_c4","d5_Nf6_Bd7_Qxd7_c6",0.886278697
"806",FALSE,36,"RESIGN","BLACK","SCANDINAVIAN DEFENSE: MODERN VARIATION #2","BLITZ","e4","d5","e4_exd5_Bc4_Bxd5_Nf3","d5_Nf6_Nxd5_Qxd5_Bg4",0.91137213
"808",TRUE,61,"RESIGN","WHITE","SICILIAN DEFENSE: NYEZHMETDINOV-ROSSOLIMO ATTACK","BLITZ","e4","c5","e4_Nf3_Bb5_Bc4_Bd5","c5_Nc6_a6_b5_Bb7",1.01194354
"809",TRUE,66,"OUTOFTIME","BLACK","SCANDINAVIAN DEFENSE: ICELANDIC-PALME GAMBIT","BLITZ","e4","d5","e4_exd5_c4_Nc3_cxd5","d5_Nf6_e6_exd5_Nxd5",1
"810",TRUE,20,"RESIGN","BLACK","SCANDINAVIAN DEFENSE: ICELANDIC-PALME GAMBIT","BLITZ","e4","d5","e4_exd5_c4_Nc3_cxd5","d5_Nf6_e6_exd5_Nxd5",1.022826087
"811",TRUE,49,"RESIGN","WHITE","RAT DEFENSE: BALOGH DEFENSE","BLITZ","e4","d6","e4_d4_Bd3_Bxe4_Bd3","d6_f5_fxe4_Nf6_e6",1.080188679
"812",TRUE,42,"MATE","BLACK","ENGLISH OPENING: KING'S ENGLISH VARIATION","BLITZ","c4","e5","c4_d3_a3_Bd2_h3","e5_Nf6_c5_Nc6_Be7",0.934210526
"813",TRUE,18,"RESIGN","BLACK","KING'S PAWN GAME: MENGARINI'S OPENING","BLITZ","e4","e5","e4_a3_Nf3_c3_d4","e5_Bc5_Nc6_Nf6_exd4",0.811370882
"814",TRUE,54,"MATE","BLACK","SLAV DEFENSE #2","BLITZ","d4","d5","d4_c4_Nc3_Bg5_e3","d5_c6_Nf6_Bf5_e6",0.78905839
"815",TRUE,5,"MATE","WHITE","VAN'T KRUIJS OPENING","BLITZ","e3","f5","e3_Nc3_Qh5#__","f5_g5___",1.230669266
"817",FALSE,100,"MATE","BLACK","NIMZO-INDIAN DEFENSE: NORMAL VARIATION |  BERNSTEIN DEFENSE","BLITZ","c4","Nf6","c4_d4_Nc3_e3_Bd3","Nf6_e6_Bb4_c5_d5",0.885327314
"818",TRUE,113,"RESIGN","WHITE","RUY LOPEZ: CLOSED VARIATIONS |  BOGOLJUBOV VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_O-O","e5_Nc6_a6_Nf6_Be7",1.129525752
"819",TRUE,125,"RESIGN","WHITE","SLAV DEFENSE: QUIET VARIATION |  PIN DEFENSE","BLITZ","d4","d5","d4_c4_e3_Nf3_Nc3","d5_c6_Nf6_Bg4_e6",1.010953902
"820",TRUE,51,"RESIGN","WHITE","SICILIAN DEFENSE: OLD SICILIAN","STANDARD","e4","c5","e4_Nf3_Nc3_Bb5_O-O","c5_Nc6_g6_Bg7_e6",1.031672101
"821",TRUE,65,"RESIGN","BLACK","QUEEN'S INDIAN DEFENSE: SPASSKY SYSTEM","BLITZ","d4","Nf6","d4_c4_Nf3_e3_Bd3","Nf6_e6_b6_Be7_d5",0.813995485
"822",TRUE,29,"RESIGN","WHITE","PHILIDOR DEFENSE: EXCHANGE VARIATION #2","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Nc3","e5_d6_exd4_Be7_a6",1.224376731
"823",TRUE,33,"RESIGN","BLACK","FRENCH DEFENSE #2","BLITZ","e4","e6","e4_h3_e5_Nf3_a3","e6_d5_d4_Ne7_Ng6",0.822323462
"824",TRUE,54,"RESIGN","BLACK","NIMZO-INDIAN DEFENSE","STANDARD","d4","Nf6","d4_c4_Nc3_Bf4_e3","Nf6_e6_Bb4_d5_c5",1.010152284
"825",TRUE,42,"RESIGN","BLACK","RUSSIAN GAME: NIMZOWITSCH ATTACK","STANDARD","e4","e5","e4_Nf3_Nxe5_Nf3_Nc3","e5_Nf6_d6_Nxe4_Nxc3",0.955286446
"826",TRUE,61,"RESIGN","WHITE","RUSSIAN GAME: KARKLINS-MARTINOVSKY VARIATION","STANDARD","e4","e5","e4_Nf3_Nxe5_Nd3_Qe2","e5_Nf6_d6_Nxe4_Qe7",1.001416431
"827",FALSE,38,"MATE","BLACK","QUEEN'S PAWN GAME","BLITZ","d4","d5","d4_a4_a5_e4_f4","d5_e6_Nf6_dxe4_c5",0.714966635
"828",TRUE,47,"RESIGN","WHITE","SICILIAN DEFENSE: ACCELERATED DRAGON |  MODERN VARIATION","BLITZ","e4","c5","e4_Nc3_Nf3_d4_Nxd4","c5_g6_Nc6_cxd4_Bg7",1.082291667
"829",TRUE,82,"RESIGN","BLACK","ITALIAN GAME: GIUOCO PIANISSIMO |  NORMAL","BLITZ","e4","e5","e4_Nf3_Bc4_d3_O-O","e5_Nc6_Nf6_Bc5_d6",1.060128142
"830",TRUE,47,"RESIGN","WHITE","FRENCH DEFENSE: STEINITZ VARIATION |  BOLESLAVSKY VARIATION","BLITZ","e4","e6","e4_Nc3_d4_e5_f4","e6_d5_Nf6_Nfd7_c5",0.988551518
"831",TRUE,34,"RESIGN","BLACK","TROMPOWSKY ATTACK","STANDARD","d4","Nf6","d4_Bg5_Bh4_d5_c3","Nf6_h6_c5_Qa5+_Qb6",1.118475992
"832",TRUE,27,"MATE","WHITE","PHILIDOR DEFENSE","BLITZ","e4","e5","e4_Nf3_d4_dxe5_Qxf3","e5_d6_Bg4_Bxf3_dxe5",1.233160622
"833",TRUE,32,"MATE","BLACK","RUSSIAN GAME: URUSOV GAMBIT","BLITZ","e4","e5","e4_Nf3_Bc4_d3_Bg5","e5_Nf6_Nxe4_Nf6_d5",0.818085669
"834",TRUE,90,"MATE","BLACK","ZUKERTORT OPENING: SANTASIERE'S FOLLY","STANDARD","b4","d5","b4_Nf3_b5_d4_e3","d5_Nc6_Nb8_Nf6_Bf5",1.012461059
"835",TRUE,38,"RESIGN","WHITE","POLISH OPENING","STANDARD","b4","e6","b4_a3_e4_d4_Nc3","e6_Be7_d6_Nd7_Ngf6",1.050248482
"836",TRUE,51,"RESIGN","WHITE","ZUKERTORT OPENING: SANTASIERE'S FOLLY","STANDARD","b4","d5","b4_Nf3_a3_d4_Nbd2","d5_Bg4_Nf6_Nbd7_Ne4",1.197578075
"837",TRUE,41,"RESIGN","WHITE","POLISH OPENING: ZUKERTORT SYSTEM","STANDARD","b4","Nf6","b4_Nf3_e3_d4_b5","Nf6_g6_Bg7_Nc6_Nb4",1.032018296
"838",TRUE,5,"RESIGN","WHITE","ZUKERTORT OPENING: ROSS GAMBIT","STANDARD","Nf3","e5","Nf3_Nxe5_d4__","e5_Qg5___",1.330603127
"839",TRUE,44,"MATE","BLACK","ENGLISH OPENING: KING'S ENGLISH VARIATION |  FOUR KNIGHTS VARIATION #2","BLITZ","c4","e5","c4_Nc3_Nf3_d4_Nxd4","e5_Nf6_Nc6_exd4_Bb4",0.910683012
"840",TRUE,33,"RESIGN","WHITE","KING'S PAWN GAME: TAYLER OPENING","BLITZ","e4","e5","e4_Nf3_Be2_Nc3_Nxe5","e5_Nc6_Nf6_Bc5_Nxe5",0.956022945
"841",TRUE,41,"MATE","WHITE","PHILIDOR DEFENSE: EXCHANGE VARIATION #2","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Bc4","e5_d6_exd4_Be7_Bf6",0.91183432
"842",TRUE,28,"RESIGN","WHITE","SICILIAN DEFENSE: ALAPIN VARIATION","BLITZ","e4","c5","e4_c3_Nf3_d3_Be2","c5_Nc6_Nf6_d6_e6",1.010315925
"843",TRUE,62,"MATE","BLACK","SICILIAN DEFENSE: BOWDLER ATTACK","BLITZ","e4","c5","e4_Bc4_Nf3_e5_d4","c5_e6_Nf6_Ng4_cxd4",1
"844",TRUE,28,"RESIGN","BLACK","ITALIAN GAME: TWO KNIGHTS DEFENSE |  FRITZ VARIATION","BLITZ","e4","e5","e4_Nf3_Bc4_Ng5_exd5","e5_Nc6_Nf6_d5_Nd4",1.012410189
"845",TRUE,61,"RESIGN","BLACK","SICILIAN DEFENSE: CANAL ATTACK |  MAIN LINE","STANDARD","e4","c5","e4_Nf3_Bb5+_Bxd7+_O-O","c5_d6_Bd7_Qxd7_Nf6",0.930006481
"846",TRUE,123,"MATE","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","BLITZ","e4","d5","e4_exd5_Nc3_Nge2_d4","d5_Qxd5_Qe5+_e6_Qf6",1.045671438
"847",TRUE,89,"MATE","WHITE","QUEEN'S GAMBIT REFUSED: AUSTRIAN DEFENSE","BLITZ","d4","d5","d4_c4_dxc5_Nc3_Qa4+","d5_c5_Qa5+_d4_Nc6",1.016677785
"848",TRUE,43,"RESIGN","WHITE","SICILIAN DEFENSE: LASKER-DUNNE ATTACK","BLITZ","e4","c5","e4_g3_Bg2_Ne2_Nbc3","c5_Nc6_Nf6_d6_e6",1.008469055
"849",TRUE,44,"RESIGN","BLACK","CARO-KANN DEFENSE","BLITZ","e4","c6","e4_d4_Nc3_e5_Nf3","c6_d5_Nf6_Nfd7_Nb6",0.994208494
"850",FALSE,20,"RESIGN","WHITE","SICILIAN DEFENSE #2","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_c4","c5_d6_cxd4_Nc6_e6",1.696440129
"851",TRUE,55,"RESIGN","BLACK","FRANCO-BENONI DEFENSE","STANDARD","e4","e6","e4_d4_d5_c4_Nc3","e6_c5_d6_Bd7_a6",1.013788575
"852",TRUE,20,"RESIGN","WHITE","SICILIAN DEFENSE: BOWDLER ATTACK","STANDARD","e4","c5","e4_Bc4_Nf3_Nc3_d3","c5_e6_Nc6_d6_Nf6",0.918537524
"853",TRUE,88,"MATE","BLACK","SICILIAN DEFENSE: SMITH-MORRA GAMBIT #2","BLITZ","e4","c5","e4_d4_Qxd4_Qd1_Nc3","c5_cxd4_Nc6_Nf6_e5",0.881519639
"854",TRUE,96,"RESIGN","BLACK","SICILIAN DEFENSE","BLITZ","e4","c5","e4_d3_Nf3_Be2_O-O","c5_Nc6_e6_Nf6_d5",1.007133593
"855",TRUE,120,"RESIGN","WHITE","SICILIAN DEFENSE: BOWDLER ATTACK","BLITZ","e4","c5","e4_Bc4_d3_Nf3_h3","c5_d6_Nc6_Bg4_Bh5",0.99356085
"856",TRUE,111,"RESIGN","WHITE","SICILIAN DEFENSE: NYEZHMETDINOV-ROSSOLIMO ATTACK","BLITZ","e4","c5","e4_Nf3_Bb5_c3_Bxc6","c5_Nc6_Qc7_a6_Qxc6",1.032085561
"857",TRUE,39,"MATE","WHITE","BLACKMAR-DIEMER GAMBIT: TEICHMANN VARIATION","BLITZ","d4","d5","d4_e4_f3_Nxf3_Nc3","d5_dxe4_exf3_Nf6_Bg4",0.97622108
"858",TRUE,93,"MATE","WHITE","ENGLISH OPENING: KING'S ENGLISH VARIATION |  REVERSED SICILIAN","BLITZ","c4","e5","c4_Nc3_g3_Nf3_Bg2","e5_a6_Bc5_Nc6_d6",0.991019885
