"X","op_name","rated","turns","victory_status","winner","pace_type","W1","B1","W_First5","B_First5","Rating_WB","opening_strategy","WOE_Opening_Name","rating_bins","ID_unit","Prob","Stratum"
11426,"QUEEN'S PAWN GAME",TRUE,58,"MATE","BLACK","BLITZ","d4","d5","d4_e3_Bd3_c3_f4","d5_Nf6_c5_Nc6_Bg4",0.753112924001717,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11426,0.75,1
11436,"QUEEN'S PAWN GAME",TRUE,26,"RESIGN","BLACK","BLITZ","d4","Nf6","d4_Nc3_Nf3_e3_Bb5+","Nf6_d5_g6_Bg7_c6",0.709108249880782,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11436,0.75,1
11441,"QUEEN'S PAWN GAME",TRUE,34,"RESIGN","BLACK","BLITZ","Nf3","d5","Nf3_d4_e3_Bb5_Nc3","d5_Nc6_e6_Bd7_Bb4",0.857712009106431,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11441,0.75,1
11447,"QUEEN'S PAWN GAME",TRUE,2,"RESIGN","BLACK","BLITZ","d4","d5","d4____","d5____",0.476054732041049,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11447,0.75,1
11453,"QUEEN'S PAWN GAME",TRUE,88,"RESIGN","BLACK","BLITZ","d4","d5","d4_Bf4_Nc3_e3_Nf3","d5_c6_Bf5_e6_Bd6",0.896199659671015,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11453,0.75,1
11464,"QUEEN'S PAWN GAME",TRUE,117,"MATE","WHITE","BLITZ","d4","Nf6","d4_Nf3_Nc3_Bg5_e3","Nf6_d5_g6_Bg7_O-O",0.786188579017264,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11464,0.75,1
11468,"QUEEN'S PAWN GAME",TRUE,30,"RESIGN","BLACK","STANDARD","d4","d5","d4_e3_c4_Nc3_Bd2","d5_Nf6_e6_Bb4_c6",0.802505966587112,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11468,0.75,1
11474,"QUEEN'S PAWN GAME",TRUE,42,"MATE","BLACK","BLITZ","d4","d5","d4_c3_b4_a4_bxa5","d5_c6_Nf6_a5_Qxa5",0.507201646090535,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11474,0.75,1
11479,"QUEEN'S PAWN GAME",TRUE,109,"RESIGN","BLACK","BLITZ","d4","d5","d4_Nc3_Bf4_h3_Bh2","d5_Nf6_Bf5_e6_Bb4",0.893947232281428,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11479,0.75,1
11483,"QUEEN'S PAWN GAME",TRUE,38,"MATE","BLACK","STANDARD","Nf3","d5","Nf3_d4_Bg5_Bxf6_g3","d5_Nf6_g6_exf6_f5",0.853399433427762,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11483,0.75,1
11504,"QUEEN'S PAWN GAME",TRUE,20,"MATE","BLACK","BULLET","d4","d5","d4_e3_c4_a3_Bxc4","d5_e6_a6_dxc4_b5",0.797337278106509,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11504,0.75,1
11509,"QUEEN'S PAWN GAME",TRUE,74,"MATE","BLACK","STANDARD","d4","d5","d4_e3_c4_b3_Bd2","d5_Nf6_e6_Bb4+_Nc6",0.878176382660688,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11509,0.75,1
11517,"QUEEN'S PAWN GAME",FALSE,28,"MATE","BLACK","STANDARD","d4","Nf6","d4_Nf3_Nc3_Bg5_h3","Nf6_d5_Bg4_e6_Bh5",0.718565592374035,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11517,0.75,1
11527,"QUEEN'S PAWN GAME",TRUE,59,"RESIGN","WHITE","BLITZ","e3","d5","e3_d4_Bd3_Bxf5_Bh3","d5_Bf5_e5_g6_e4",0.85,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11527,0.75,1
11536,"QUEEN'S PAWN GAME",TRUE,64,"MATE","BLACK","BLITZ","d4","d5","d4_Bf4_e3_c3_Nd2","d5_Nc6_Bf5_Nf6_e6",0.887985546522132,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11536,0.75,1
11542,"QUEEN'S PAWN GAME",TRUE,2,"RESIGN","BLACK","BLITZ","d4","d5","d4____","d5____",0.568493150684932,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11542,0.75,1
11544,"QUEEN'S PAWN GAME",TRUE,118,"OUTOFTIME","BLACK","BLITZ","d4","d5","d4_e3_a3_c4_exd4","d5_Nc6_e5_exd4_dxc4",0.824985607369027,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11544,0.75,1
11547,"QUEEN'S PAWN GAME",TRUE,132,"MATE","BLACK","BLITZ","d4","d5","d4_Nc3_e3_Nf3_Bd3","d5_c6_Nf6_Ne4_e6",0.780169100691776,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11547,0.75,1
11554,"QUEEN'S PAWN GAME",FALSE,62,"MATE","BLACK","BLITZ","d4","d5","d4_Nf3_Bf4_e3_Nbd2","d5_Nf6_c6_Nbd7_g6",0.822514752610077,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11554,0.75,1
11560,"QUEEN'S PAWN GAME",TRUE,70,"MATE","BLACK","STANDARD","d4","Nf6","d4_Bf4_Nf3_Nbd2_Nxd4","Nf6_d5_c5_cxd4_Nbd7",0.860312657589511,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11560,0.75,1
11566,"QUEEN'S PAWN GAME",TRUE,56,"MATE","BLACK","BLITZ","d4","Nf6","d4_e3_Nc3_Nf3_Be2","Nf6_d5_Nc6_Bg4_e5",0.660331085223789,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11566,0.75,1
11575,"QUEEN'S PAWN GAME",TRUE,58,"MATE","BLACK","BLITZ","d4","d5","d4_Bf4_Nc3_h3_g4","d5_Nc6_Bf5_e6_Bg6",0.767333333333333,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11575,0.75,1
11586,"QUEEN'S PAWN GAME",TRUE,56,"MATE","BLACK","BULLET","d4","Nf6","d4_e3_Bd3_Nf3_h3","Nf6_d5_Bg4_e6_Bh5",0.801591248135256,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11586,0.75,1
11587,"QUEEN'S PAWN GAME",TRUE,21,"RESIGN","BLACK","BLITZ","Nf3","d5","Nf3_d4_Nbd2_Nh4_e3","d5_Nf6_Bf5_Bg6_e6",0.717507418397626,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11587,0.75,1
11598,"QUEEN'S PAWN GAME",FALSE,40,"MATE","BLACK","STANDARD","d4","d5","d4_Nc3_Nf3_Ne5_e3","d5_Nf6_h6_Bf5_e6",0.824,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11598,0.75,1
11623,"QUEEN'S PAWN GAME",TRUE,56,"RESIGN","BLACK","BLITZ","d4","d5","d4_f4_e3_c3_Bd3","d5_Bf5_Nf6_Ne4_Nc6",0.813624678663239,"NO_DEFENSE",-0.157889836456563,"Black Favoured",11623,0.75,1
11627,"RAT DEFENSE",TRUE,66,"RESIGN","BLACK","STANDARD","d4","e6","d4_e4_d5_h3_Nf3","e6_d6_e5_a6_h6",0.825561312607945,"DEFENSE",0.464305608131098,"Black Favoured",11627,0.75,1
11631,"RAT DEFENSE",FALSE,52,"MATE","BLACK","BLITZ","e4","d6","e4_d4_Nc3_Nf3_Bd3","d6_Nd7_b6_c6_e5",0.88339222614841,"DEFENSE",0.464305608131098,"Black Favoured",11631,0.75,1
11633,"RAT DEFENSE",TRUE,44,"RESIGN","BLACK","STANDARD","e4","e6","e4_d4_c4_Nc3_Nf3","e6_d6_Nf6_Be7_O-O",0.807167235494881,"DEFENSE",0.464305608131098,"Black Favoured",11633,0.75,1
11647,"RAT DEFENSE",TRUE,43,"RESIGN","WHITE","BLITZ","d4","e6","d4_e4_Qh5_Qd1_Nc3","e6_d6_Nf6_b6_Bb7",0.860911270983213,"DEFENSE",0.464305608131098,"Black Favoured",11647,0.75,1
11659,"RAT DEFENSE",TRUE,100,"MATE","BLACK","BLITZ","e4","e6","e4_d4_Nf3_Nc3_Bd3","e6_d6_f6_Ne7_c6",0.865633074935401,"DEFENSE",0.464305608131098,"Black Favoured",11659,0.75,1
11670,"RAT DEFENSE",TRUE,55,"MATE","WHITE","STANDARD","e4","d6","e4_d4_exf5_Bd3_Qh5+","d6_f5_Bxf5_e6_g6",0.839048285514346,"DEFENSE",0.464305608131098,"Black Favoured",11670,0.75,1
11683,"RAT DEFENSE",TRUE,25,"RESIGN","WHITE","BLITZ","e4","e6","e4_d4_Nf3_Bd3_O-O","e6_d6_h6_Be7_a6",0.884834663625998,"DEFENSE",0.464305608131098,"Black Favoured",11683,0.75,1
11704,"RETI OPENING",TRUE,36,"MATE","BLACK","STANDARD","Nf3","d5","Nf3_c4_e3_Bxc4_O-O","d5_dxc4_Nf6_e6_Be7",0.871641791044776,"NO_DEFENSE",0.0100503358535015,"Black Favoured",11704,0.75,1
11712,"RETI OPENING",TRUE,88,"RESIGN","BLACK","STANDARD","Nf3","d5","Nf3_e3_d4_Ne5_Nxf7","d5_a6_Nf6_Nbd7_Kxf7",0.875350140056022,"NO_DEFENSE",0.0100503358535015,"Black Favoured",11712,0.75,1
11714,"RETI OPENING",TRUE,50,"MATE","BLACK","STANDARD","Nf3","Nf6","Nf3_Ne5_Nxf7_Nc3_Nd5","Nf6_d6_Kxf7_Nc6_Nxd5",0.64914502849905,"NO_DEFENSE",0.0100503358535015,"Black Favoured",11714,0.75,1
11721,"RETI OPENING",TRUE,56,"MATE","BLACK","BLITZ","Nf3","d5","Nf3_Nd4_Nb5_Nxc7+_Na3","d5_e5_Bd7_Qxc7_d4",0.626739261947973,"NO_DEFENSE",0.0100503358535015,"Black Favoured",11721,0.75,1
11728,"RETI OPENING",TRUE,2,"OUTOFTIME","BLACK","STANDARD","Nf3","Nf6","Nf3____","Nf6____",0.764227642276423,"NO_DEFENSE",0.0100503358535015,"Black Favoured",11728,0.75,1
11731,"RETI OPENING",TRUE,44,"RESIGN","WHITE","BLITZ","Nf3","Nf6","Nf3_Ne5_Nc4_Ne3_Nc3","Nf6_d6_Nc6_Be6_g6",0.881333333333333,"NO_DEFENSE",0.0100503358535015,"Black Favoured",11731,0.75,1
11743,"RETI OPENING",TRUE,10,"OUTOFTIME","BLACK","STANDARD","Nf3","d5","Nf3_Nd4_Nf5_g3_d4","d5_Bd7_Bxf5_Bc8_Nf6",0.738758029978587,"NO_DEFENSE",0.0100503358535015,"Black Favoured",11743,0.75,1
11745,"RETI OPENING",FALSE,60,"MATE","BLACK","STANDARD","Nf3","d5","Nf3_Nd4_Nf5_Na3_bxa3","d5_e5_Bxf5_Bxa3_Nc6",0.688666666666667,"NO_DEFENSE",0.0100503358535015,"Black Favoured",11745,0.75,1
11767,"RUSSIAN GAME",TRUE,60,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_Nxe5_Qe2_d3","e5_Nf6_Nxe4_d5_Nc6",0.523319200484555,"NO_DEFENSE",0.197513292147875,"Black Favoured",11767,0.75,1
11778,"RUSSIAN GAME",FALSE,70,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_d4_dxe5_Qe2","e5_Nf6_Nxe4_Nc6_d5",0.660222612770943,"NO_DEFENSE",0.197513292147875,"Black Favoured",11778,0.75,1
11788,"RUSSIAN GAME",TRUE,26,"MATE","BLACK","BLITZ","e4","e5","e4_Nc3_Nf3_a3_bxc3","e5_Nf6_Bb4_Bxc3_Nxe4",0.743823146944083,"NO_DEFENSE",0.197513292147875,"Black Favoured",11788,0.75,1
11792,"RUSSIAN GAME",TRUE,92,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Nxe5_Nxf7_Bc4+","e5_Nf6_d6_Kxf7_Be6",0.815980629539952,"NO_DEFENSE",0.197513292147875,"Black Favoured",11792,0.75,1
11801,"RUSSIAN GAME",TRUE,32,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_d3_Bg5","e5_Nf6_Nxe4_Nf6_d5",0.818085668958223,"NO_DEFENSE",0.197513292147875,"Black Favoured",11801,0.75,1
11818,"RUSSIAN GAME",FALSE,50,"RESIGN","BLACK","BLITZ","e4","e5","e4_Bc4_Nf3_d3_Ng5","e5_Nf6_d6_a6_Be6",0.722928317234367,"NO_DEFENSE",0.197513292147875,"Black Favoured",11818,0.75,1
11833,"RUSSIAN GAME",FALSE,70,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Nc3_Bc4_O-O","e5_Nf6_Bb4_d6_O-O",0.797054009819967,"NO_DEFENSE",0.197513292147875,"Black Favoured",11833,0.75,1
11847,"RUSSIAN GAME",TRUE,22,"MATE","BLACK","BLITZ","e4","e5","e4_Bc4_Nf3_exd5_Nxe5","e5_Nf6_d5_Nxd5_Qf6",0.899400399733511,"NO_DEFENSE",0.197513292147875,"Black Favoured",11847,0.75,1
11853,"RUSSIAN GAME",TRUE,26,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_Bc4_Nxe5_Bxf7+","e5_Nf6_Nxe4_Qh4_Ke7",0.826530612244898,"NO_DEFENSE",0.197513292147875,"Black Favoured",11853,0.75,1
11857,"RUSSIAN GAME",FALSE,127,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Nxe5_Nf3_d4","e5_Nf6_d6_Nxe4_d5",0.707881075979235,"NO_DEFENSE",0.197513292147875,"Black Favoured",11857,0.75,1
11858,"RUSSIAN GAME",FALSE,84,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_d4_Bd3_O-O","e5_Nf6_Nxe4_d5_exd4",0.857632933104631,"NO_DEFENSE",0.197513292147875,"Black Favoured",11858,0.75,1
11866,"RUSSIAN GAME",FALSE,60,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nc3_Nf3_h3_Ne2","e5_Nf6_d5_d4_Bc5",0.877333333333333,"NO_DEFENSE",0.197513292147875,"Black Favoured",11866,0.75,1
11870,"RUSSIAN GAME",FALSE,55,"RESIGN","WHITE","BLITZ","e4","e6","e4_Qh5_Qe2_Nf3_d4","e6_Nf6_e5_Nc6_exd4",0.891107941036614,"NO_DEFENSE",0.197513292147875,"Black Favoured",11870,0.75,1
11888,"RUSSIAN GAME",TRUE,52,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_Nxe5_Bxf7+","e5_Nf6_Bc5_Qe7_Kf8",0.812741312741313,"NO_DEFENSE",0.197513292147875,"Black Favoured",11888,0.75,1
11890,"RUSSIAN GAME",FALSE,16,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Nxe5_Qe2_f3","e5_Nf6_Nxe4_d5_Qh4+",0.873986275733001,"NO_DEFENSE",0.197513292147875,"Black Favoured",11890,0.75,1
11898,"RUSSIAN GAME",FALSE,9,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_Nxe5_Qf3_Qxf7#","e5_Nf6_Nxe4_d5_",0.875333333333333,"NO_DEFENSE",0.197513292147875,"Black Favoured",11898,0.75,1
11911,"RUSSIAN GAME",TRUE,14,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_Nxe5_Bb3","e5_Nf6_Nxe4_d5_Qg5",0.795093795093795,"NO_DEFENSE",0.197513292147875,"Black Favoured",11911,0.75,1
11924,"RUSSIAN GAME",TRUE,42,"MATE","BLACK","BLITZ","e4","e5","e4_Bc4_Nf3_Qe2_Nxe5","e5_Nf6_Nxe4_d5_Bc5",0.875113947128532,"NO_DEFENSE",0.197513292147875,"Black Favoured",11924,0.75,1
11935,"RUSSIAN GAME",TRUE,43,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Nxe5_Nf3_d3","e5_Nf6_d6_Nxe4_Nc5",0.68986083499006,"NO_DEFENSE",0.197513292147875,"Black Favoured",11935,0.75,1
11940,"RUSSIAN GAME",TRUE,12,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Nxe5_d3_dxe4","e5_Nf6_Nxe4_Qf6_Qxe5",0.837837837837838,"NO_DEFENSE",0.197513292147875,"Black Favoured",11940,0.75,1
11963,"RUSSIAN GAME",TRUE,24,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Nxe5_Nc4_Bd3","e5_Nf6_d6_Nxe4_Nc5",0.874381188118812,"NO_DEFENSE",0.197513292147875,"Black Favoured",11963,0.75,1
11985,"RUY LOPEZ",TRUE,62,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_h3","e5_Nc6_a6_bxc6_d6",0.630985915492958,"NO_DEFENSE",0.131002946271164,"Black Favoured",11985,0.75,1
12002,"RUY LOPEZ",TRUE,39,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_Nxe5","e5_Nc6_a6_bxc6_Bd6",0.860759493670886,"NO_DEFENSE",0.131002946271164,"Black Favoured",12002,0.75,1
12005,"RUY LOPEZ",TRUE,25,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bb5_O-O_d4","e5_Nc6_d6_Nf6_Bd7",0.754605263157895,"DEFENSE",0.131002946271164,"Black Favoured",12005,0.75,1
12018,"RUY LOPEZ",TRUE,80,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_Bb3","e5_Nc6_a6_b5_Nf6",0.864123159303882,"DEFENSE",0.131002946271164,"Black Favoured",12018,0.75,1
12022,"RUY LOPEZ",FALSE,81,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_O-O","e5_Nc6_a6_Nh6_Bc5",0.726138032305433,"NO_DEFENSE",0.131002946271164,"Black Favoured",12022,0.75,1
12027,"RUY LOPEZ",TRUE,92,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_O-O_d4","e5_Nc6_Nge7_g6_exd4",0.870689655172414,"DEFENSE",0.131002946271164,"Black Favoured",12027,0.75,1
12028,"RUY LOPEZ",TRUE,70,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Nc3_Ba4","e5_Nc6_Nf6_a6_Bc5",0.897687456201822,"DEFENSE",0.131002946271164,"Black Favoured",12028,0.75,1
12031,"RUY LOPEZ",TRUE,33,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_O-O","e5_Nc6_a6_Nf6_Be7",0.73222852158744,"NO_DEFENSE",0.131002946271164,"Black Favoured",12031,0.75,1
12037,"RUY LOPEZ",TRUE,94,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Nxd4_e5","e5_Nc6_Nd4_exd4_a6",0.807838179519595,"NO_DEFENSE",0.131002946271164,"Black Favoured",12037,0.75,1
12038,"RUY LOPEZ",TRUE,69,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bb5_d3_Bxc6","e5_Nc6_Nf6_Bc5_dxc6",0.881002087682672,"DEFENSE",0.131002946271164,"Black Favoured",12038,0.75,1
12055,"RUY LOPEZ",FALSE,74,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_d3_O-O","e5_Nc6_Nf6_Bd6_a6",0.852,"DEFENSE",0.131002946271164,"Black Favoured",12055,0.75,1
12076,"RUY LOPEZ",FALSE,48,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_Nc3","e5_Nc6_a6_Nf6_b5",0.647031323048153,"DEFENSE",0.131002946271164,"Black Favoured",12076,0.75,1
12095,"RUY LOPEZ",TRUE,36,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_Nc3","e5_Nc6_Bc5_dxc6_h5",0.858967240421988,"NO_DEFENSE",0.131002946271164,"Black Favoured",12095,0.75,1
12117,"RUY LOPEZ",TRUE,53,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Nc3_Bb5_Ba4","e5_Nc6_Nf6_a6_b5",0.798913043478261,"DEFENSE",0.131002946271164,"Black Favoured",12117,0.75,1
12124,"RUY LOPEZ",TRUE,60,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_d4_Nxd4","e5_Nc6_d6_exd4_Bd7",0.853842290306379,"DEFENSE",0.131002946271164,"Black Favoured",12124,0.75,1
12127,"RUY LOPEZ",TRUE,48,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_O-O_Bxc6","e5_Nc6_Nge7_a6_Nxc6",0.867093105899076,"DEFENSE",0.131002946271164,"Black Favoured",12127,0.75,1
12131,"RUY LOPEZ",TRUE,98,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_Nc3","e5_Nc6_a6_Nf6_Bb4",0.856191744340879,"DEFENSE",0.131002946271164,"Black Favoured",12131,0.75,1
12140,"RUY LOPEZ",TRUE,168,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_O-O_c3","e5_Nc6_Nf6_Bc5_O-O",0.894636924537257,"NO_DEFENSE",0.131002946271164,"Black Favoured",12140,0.75,1
12141,"RUY LOPEZ",TRUE,10,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_exf5_Nd4","e5_Nc6_f5_e4_Nxd4",0.751196172248804,"DEFENSE",0.131002946271164,"Black Favoured",12141,0.75,1
12142,"RUY LOPEZ",TRUE,73,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_O-O","e5_Nc6_a6_d6_Bg4",0.760997732426304,"DEFENSE",0.131002946271164,"Black Favoured",12142,0.75,1
12153,"RUY LOPEZ",TRUE,94,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_O-O","e5_Nc6_a6_Nf6_Nxe4",0.727391304347826,"NO_DEFENSE",0.131002946271164,"Black Favoured",12153,0.75,1
12154,"RUY LOPEZ",TRUE,154,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_Bb3","e5_Nc6_a6_b5_Nf6",0.861059190031153,"DEFENSE",0.131002946271164,"Black Favoured",12154,0.75,1
12157,"RUY LOPEZ",FALSE,32,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_O-O","e5_Nc6_a6_Nf6_Be7",0.74220682830282,"NO_DEFENSE",0.131002946271164,"Black Favoured",12157,0.75,1
12167,"RUY LOPEZ",TRUE,27,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_Bb3","e5_Nc6_a6_b5_Bc5",0.876825396825397,"DEFENSE",0.131002946271164,"Black Favoured",12167,0.75,1
12181,"RUY LOPEZ",TRUE,37,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_Bb5_O-O_d4","e5_Nc6_Nf6_d6_exd4",0.796763754045307,"DEFENSE",0.131002946271164,"Black Favoured",12181,0.75,1
12182,"RUY LOPEZ",TRUE,44,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_d3_Bxc6","e5_Nc6_Nf6_a6_dxc6",0.584871679423683,"DEFENSE",0.131002946271164,"Black Favoured",12182,0.75,1
12185,"RUY LOPEZ",TRUE,99,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_Bb3","e5_Nc6_a6_b5_d6",0.882318154937907,"DEFENSE",0.131002946271164,"Black Favoured",12185,0.75,1
12189,"RUY LOPEZ",TRUE,71,"MATE","WHITE","STANDARD","e4","Nc6","e4_Nf3_Bb5_Nxd4_d3","Nc6_e5_Nd4_exd4_c5",0.726545454545454,"NO_DEFENSE",0.131002946271164,"Black Favoured",12189,0.75,1
12207,"RUY LOPEZ",TRUE,92,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_Qe2","e5_Nc6_a6_Nf6_b5",0.785335689045936,"DEFENSE",0.131002946271164,"Black Favoured",12207,0.75,1
12210,"RUY LOPEZ",TRUE,76,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6+_h3","e5_Nc6_d6_bxc6_Nf6",0.88991888760139,"DEFENSE",0.131002946271164,"Black Favoured",12210,0.75,1
12221,"RUY LOPEZ",TRUE,104,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_Bxc6_O-O","e5_Nc6_a6_dxc6_Bd6",0.761834319526627,"NO_DEFENSE",0.131002946271164,"Black Favoured",12221,0.75,1
12227,"RUY LOPEZ",TRUE,51,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_O-O","e5_Nc6_a6_dxc6_Bd6",0.846059865607819,"NO_DEFENSE",0.131002946271164,"Black Favoured",12227,0.75,1
12237,"RUY LOPEZ",TRUE,40,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_Nxe5","e5_Nc6_Nf6_dxc6_Qe7",0.877634262406526,"DEFENSE",0.131002946271164,"Black Favoured",12237,0.75,1
12244,"RUY LOPEZ",TRUE,114,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_O-O","e5_Nc6_a6_dxc6_Bd6",0.823529411764706,"NO_DEFENSE",0.131002946271164,"Black Favoured",12244,0.75,1
12253,"RUY LOPEZ",TRUE,98,"RESIGN","BLACK","BLITZ","e4","Nf6","e4_Nc3_Nf3_Bb5_Ba4","Nf6_e5_Nc6_a6_b5",0.840634125990822,"DEFENSE",0.131002946271164,"Black Favoured",12253,0.75,1
12255,"RUY LOPEZ",TRUE,71,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6+_h3","e5_Nc6_d6_bxc6_Nf6",0.888969521044993,"DEFENSE",0.131002946271164,"Black Favoured",12255,0.75,1
12258,"RUY LOPEZ",TRUE,36,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_Nxe5","e5_Nc6_Nf6_dxc6_Bc5",0.794448116325182,"DEFENSE",0.131002946271164,"Black Favoured",12258,0.75,1
12263,"RUY LOPEZ",FALSE,101,"MATE","WHITE","STANDARD","e4","e5","e4_Nf3_Bb5_Nxd4_Bc4","e5_Nc6_Nd4_c6_exd4",0.864666666666667,"NO_DEFENSE",0.131002946271164,"Black Favoured",12263,0.75,1
12268,"RUY LOPEZ",TRUE,53,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_c3","e5_Nc6_a6_Nf6_Nxe4",0.829985301322881,"DEFENSE",0.131002946271164,"Black Favoured",12268,0.75,1
12271,"RUY LOPEZ",FALSE,32,"OUTOFTIME","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_d3_O-O","e5_Nc6_Nf6_Bc5_Nd4",0.833333333333333,"DEFENSE",0.131002946271164,"Black Favoured",12271,0.75,1
12272,"RUY LOPEZ",TRUE,46,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_d3","e5_Nc6_a6_Nf6_Bc5",0.871779141104294,"DEFENSE",0.131002946271164,"Black Favoured",12272,0.75,1
12295,"RUY LOPEZ",FALSE,104,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_Bb5_O-O_d3","e5_Nc6_Nf6_Nxe4_Nf6",0.883333333333333,"DEFENSE",0.131002946271164,"Black Favoured",12295,0.75,1
12298,"RUY LOPEZ",TRUE,72,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_O-O","e5_Nc6_a6_dxc6_Be6",0.684611933602512,"NO_DEFENSE",0.131002946271164,"Black Favoured",12298,0.75,1
12306,"RUY LOPEZ",FALSE,37,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_Bb5_exf5_Ng1","e5_Nc6_f5_e4_Qg5",0.824552160168599,"DEFENSE",0.131002946271164,"Black Favoured",12306,0.75,1
